T;P;V
2;171;1
2;179;0
2;180;0
2;188;0
2;192;2
2;231;2
2;262;0
2;268;2
2;292;2
2;295;1
2;306;1
2;314;1
2;316;1
2;359;0
2;362;0
2;365;1
2;367;1
2;378;1
2;387;1
2;391;0
2;394;1
2;423;0
2;425;1
2;429;2
2;435;2
2;438;2
2;454;2
2;461;2
2;463;1
2;473;1
2;476;1
2;488;1
2;492;1
2;517;2
2;529;0
2;531;1
2;535;1
2;538;1
2;541;0
2;545;2
2;577;1
2;579;1
2;596;0
2;598;1
2;599;0
2;605;1
2;609;0
2;611;1
2;615;1
2;623;2
2;633;2
2;643;2
2;655;1
2;659;0
2;667;2
2;672;2
2;675;0
2;677;1
2;695;2
2;700;2
2;717;1
2;719;1
2;723;1
2;741;1
2;749;2
2;780;1
2;781;0
2;783;1
2;791;2
2;819;2
2;837;0
2;838;0
2;840;0
2;842;1
2;856;2
2;861;1
2;903;2
2;909;2
2;953;2
2;958;2
2;961;1
2;964;2
2;971;2
2;998;2
3;3;0
3;5;1
3;11;1
3;14;2
3;18;1
3;23;2
3;26;0
3;29;1
3;30;0
3;32;1
3;38;3
3;47;2
3;64;3
3;73;1
3;76;2
3;86;2
3;89;1
3;115;2
3;119;3
3;121;1
3;126;2
3;141;3
3;146;2
3;154;1
3;156;1
3;173;2
3;179;0
3;180;0
3;188;0
3;194;2
3;234;3
3;262;0
3;270;2
3;294;2
3;297;2
3;308;2
3;315;1
3;318;2
3;360;1
3;363;1
3;366;1
3;369;2
3;380;2
3;389;2
3;391;0
3;396;2
3;423;0
3;426;1
3;431;2
3;437;2
3;441;3
3;456;2
3;461;0
3;464;1
3;474;1
3;478;2
3;489;1
3;494;2
3;520;3
3;529;0
3;533;2
3;536;1
3;540;2
3;542;1
3;547;2
3;578;1
3;581;2
3;597;1
3;598;0
3;599;0
3;607;2
3;610;1
3;613;2
3;616;1
3;626;3
3;635;2
3;646;3
3;656;1
3;659;0
3;670;3
3;674;2
3;676;1
3;678;1
3;697;2
3;703;3
3;718;1
3;721;2
3;725;2
3;743;2
3;752;3
3;780;0
3;782;1
3;785;2
3;793;2
3;822;3
3;837;0
3;839;1
3;840;0
3;843;1
3;859;3
3;863;2
3;906;3
3;912;3
3;956;3
3;960;2
3;963;2
3;966;2
3;974;3
3;0;2
4;4;1
4;7;2
4;12;1
4;17;3
4;20;2
4;25;2
4;27;1
4;29;0
4;31;1
4;34;2
4;41;3
4;50;3
4;68;4
4;74;1
4;79;3
4;88;2
4;91;2
4;117;2
4;120;1
4;123;2
4;129;3
4;145;4
4;149;3
4;155;1
4;158;2
4;176;3
4;179;0
4;180;0
4;189;1
4;197;3
4;238;4
4;263;1
4;273;3
4;296;2
4;300;3
4;311;3
4;317;2
4;321;3
4;362;2
4;364;1
4;367;1
4;372;3
4;382;2
4;390;1
4;392;1
4;399;3
4;424;1
4;428;2
4;434;3
4;440;3
4;444;3
4;459;3
4;461;0
4;466;2
4;476;2
4;480;2
4;490;1
4;497;3
4;524;4
4;529;0
4;535;2
4;538;2
4;541;1
4;543;1
4;549;2
4;580;2
4;584;3
4;597;0
4;598;0
4;600;1
4;609;2
4;612;2
4;614;1
4;618;2
4;629;3
4;638;3
4;650;4
4;657;1
4;660;1
4;672;2
4;675;1
4;677;1
4;680;2
4;699;2
4;706;3
4;719;1
4;724;3
4;727;2
4;745;2
4;756;4
4;781;1
4;784;2
4;788;3
4;795;2
4;825;3
4;837;0
4;839;0
4;841;1
4;844;1
4;862;3
4;866;3
4;910;4
4;916;4
4;959;3
4;962;2
4;965;2
4;969;3
4;978;4
4;2;2
5;5;1
5;10;3
5;14;2
5;18;1
5;23;3
5;25;0
5;28;1
5;29;0
5;33;2
5;37;3
5;44;3
5;53;3
5;73;5
5;76;2
5;82;3
5;90;2
5;94;3
5;118;1
5;122;2
5;125;2
5;132;3
5;148;3
5;153;4
5;157;2
5;161;3
5;177;1
5;179;0
5;181;1
5;191;2
5;200;3
5;242;4
5;265;2
5;277;4
5;299;3
5;304;4
5;315;4
5;320;3
5;325;4
5;363;1
5;365;1
5;369;2
5;375;3
5;385;3
5;391;1
5;394;2
5;403;4
5;426;2
5;431;3
5;438;4
5;443;3
5;448;4
5;459;0
5;461;0
5;469;3
5;479;3
5;483;3
5;491;1
5;501;4
5;528;4
5;529;0
5;537;2
5;540;2
5;541;0
5;545;2
5;552;3
5;583;3
5;587;3
5;597;0
5;598;0
5;602;2
5;611;2
5;613;1
5;615;1
5;621;3
5;632;3
5;641;3
5;655;5
5;658;1
5;662;2
5;674;2
5;676;1
5;679;2
5;683;3
5;702;3
5;710;4
5;721;2
5;725;1
5;729;2
5;747;2
5;760;4
5;782;1
5;786;2
5;792;4
5;798;3
5;829;4
5;838;1
5;840;1
5;842;1
5;845;1
5;864;2
5;870;4
5;915;5
5;920;4
5;960;1
5;964;2
5;968;3
5;972;3
5;983;5
5;2;0
6;7;2
6;13;3
6;16;2
6;19;1
6;24;1
6;25;0
6;28;0
6;30;1
6;36;3
6;40;3
6;48;4
6;57;4
6;75;2
6;79;3
6;85;3
6;93;3
6;97;3
6;120;2
6;124;2
6;127;2
6;135;3
6;151;3
6;156;3
6;160;3
6;164;3
6;178;1
6;179;0
6;183;2
6;194;3
6;204;4
6;246;4
6;267;2
6;282;5
6;303;4
6;308;4
6;319;4
6;323;3
6;330;5
6;363;0
6;366;1
6;371;2
6;378;3
6;389;4
6;392;1
6;397;3
6;408;5
6;429;3
6;435;4
6;442;4
6;447;4
6;453;5
6;459;0
6;462;1
6;472;3
6;482;3
6;487;4
6;493;2
6;506;5
6;528;0
6;530;1
6;538;1
6;540;0
6;541;0
6;548;3
6;555;3
6;586;3
6;591;4
6;597;0
6;598;0
6;605;3
6;612;1
6;614;1
6;617;2
6;625;4
6;635;3
6;645;4
6;656;1
6;660;2
6;665;3
6;675;1
6;678;2
6;681;2
6;687;4
6;706;4
6;715;5
6;724;3
6;727;2
6;732;3
6;750;3
6;765;5
6;783;1
6;788;2
6;797;5
6;802;4
6;834;5
6;838;0
6;840;0
6;843;1
6;847;2
6;867;3
6;875;5
6;918;3
6;925;5
6;962;2
6;967;3
6;971;3
6;975;3
6;988;5
6;3;1
7;9;2
7;15;2
7;18;2
7;21;2
7;24;0
7;25;0
7;29;1
7;32;2
7;38;2
7;44;4
7;53;5
7;62;5
7;77;2
7;83;4
7;88;3
7;96;3
7;101;4
7;123;3
7;125;1
7;130;3
7;139;4
7;155;4
7;159;3
7;163;3
7;167;3
7;178;0
7;179;0
7;186;3
7;197;3
7;208;4
7;251;5
7;270;3
7;287;5
7;307;4
7;312;4
7;322;3
7;327;4
7;335;5
7;363;0
7;368;2
7;374;3
7;382;4
7;391;2
7;394;2
7;401;4
7;413;5
7;433;4
7;439;4
7;446;4
7;451;4
7;458;5
7;460;1
7;464;2
7;476;4
7;485;3
7;492;5
7;495;2
7;510;4
7;528;0
7;532;2
7;538;0
7;540;0
7;541;0
7;552;4
7;558;3
7;590;4
7;595;4
7;597;0
7;598;0
7;609;4
7;613;1
7;615;1
7;620;3
7;630;5
7;639;4
7;650;5
7;658;2
7;662;2
7;669;4
7;677;2
7;680;2
7;684;3
7;691;4
7;710;4
7;720;5
7;726;2
7;730;3
7;735;3
7;754;4
7;770;5
7;785;2
7;790;2
7;801;4
7;807;5
7;837;3
7;839;1
7;841;1
7;844;1
7;850;3
7;870;3
7;880;5
7;922;4
7;929;4
7;965;3
7;970;3
7;974;3
7;978;3
7;992;4
7;4;1
8;11;2
8;16;1
8;20;2
8;23;2
8;24;0
8;26;1
8;31;2
8;35;3
8;41;3
8;48;4
8;58;5
8;67;5
8;80;3
8;87;4
8;91;3
8;100;4
8;106;5
8;124;1
8;126;1
8;133;3
8;143;4
8;157;2
8;162;3
8;166;3
8;171;4
8;178;0
8;179;0
8;190;4
8;201;4
8;213;5
8;255;4
8;274;4
8;292;5
8;310;3
8;317;5
8;325;3
8;332;5
8;340;5
8;364;1
8;371;3
8;378;4
8;387;5
8;393;2
8;397;3
8;406;5
8;418;5
8;437;4
8;443;4
8;450;4
8;456;5
8;459;1
8;462;2
8;466;2
8;481;5
8;489;4
8;494;2
8;497;2
8;515;5
8;528;0
8;534;2
8;539;1
8;540;0
8;541;0
8;556;4
8;562;4
8;594;4
8;595;0
8;597;0
8;599;1
8;612;3
8;614;1
8;617;2
8;624;4
8;635;5
8;644;5
8;654;4
8;660;2
8;665;3
8;674;5
8;678;1
8;683;3
8;688;4
8;696;5
8;714;4
8;725;5
8;728;2
8;733;3
8;739;4
8;759;5
8;774;4
8;788;3
8;792;2
8;806;5
8;811;4
8;838;1
8;839;0
8;843;2
8;846;2
8;854;4
8;874;4
8;885;5
8;927;5
8;934;5
8;968;3
8;972;2
8;977;3
8;981;3
8;997;5
8;5;1
9;14;3
9;18;2
9;22;2
9;23;0
9;25;1
9;27;1
9;33;2
9;39;4
9;45;4
9;53;5
9;63;5
9;72;5
9;83;3
9;90;3
9;94;3
9;105;5
9;111;5
9;125;1
9;128;2
9;137;4
9;148;5
9;160;3
9;165;3
9;170;4
9;175;4
9;178;0
9;180;1
9;195;5
9;206;5
9;217;4
9;260;5
9;278;4
9;297;5
9;314;4
9;322;5
9;329;4
9;337;5
9;345;5
9;365;1
9;375;4
9;383;5
9;392;5
9;395;2
9;400;3
9;411;5
9;423;5
9;441;4
9;448;5
9;454;4
9;458;2
9;461;2
9;464;2
9;469;3
9;485;4
9;492;3
9;496;2
9;499;2
9;519;4
9;529;1
9;536;2
9;539;0
9;540;0
9;541;0
9;561;5
9;567;5
9;594;0
9;596;1
9;598;1
9;601;2
9;613;1
9;615;1
9;620;3
9;629;5
9;639;4
9;649;5
9;659;5
9;662;2
9;669;4
9;677;3
9;680;2
9;686;3
9;693;5
9;701;5
9;719;5
9;727;2
9;731;3
9;737;4
9;744;5
9;763;4
9;778;4
9;791;3
9;794;2
9;810;4
9;816;5
9;838;0
9;840;1
9;845;2
9;848;2
9;859;5
9;879;5
9;890;5
9;932;5
9;939;5
9;971;3
9;974;2
9;980;3
9;984;3
9;2;5
9;6;1
10;17;3
10;20;2
10;22;0
10;24;1
10;25;0
10;28;1
10;35;2
10;43;4
10;50;5
10;57;4
10;67;4
10;76;4
10;87;4
10;93;3
10;97;3
10;109;4
10;116;5
10;127;2
10;131;3
10;142;5
10;153;5
10;164;4
10;168;3
10;174;4
10;176;1
10;179;1
10;181;1
10;200;5
10;211;5
10;221;4
10;265;5
10;283;5
10;302;5
10;318;4
10;326;4
10;333;4
10;341;4
10;350;5
10;367;2
10;380;5
10;388;5
10;393;1
10;398;3
10;404;4
10;415;4
10;428;5
10;445;4
10;453;5
10;456;2
10;460;2
10;462;1
10;466;2
10;472;3
10;489;4
10;495;3
10;498;2
10;502;3
10;523;4
10;530;1
10;538;2
10;539;0
10;540;0
10;542;1
10;566;5
10;572;5
10;595;1
10;596;0
10;599;1
10;603;2
10;614;1
10;617;2
10;624;4
10;633;4
10;643;4
10;653;4
10;660;1
10;665;3
10;673;4
10;679;2
10;682;2
10;690;4
10;697;4
10;705;4
10;723;4
10;730;3
10;734;3
10;741;4
10;749;5
10;767;4
10;783;5
10;793;2
10;797;3
10;814;4
10;821;5
10;838;0
10;841;1
10;847;2
10;851;3
10;864;5
10;883;4
10;894;4
10;936;4
10;944;5
10;972;1
10;976;2
10;983;3
10;988;4
10;5;3
10;8;2
11;18;1
11;21;1
11;23;1
11;24;0
11;25;0
11;29;1
11;38;3
11;48;5
11;55;5
11;61;4
11;72;5
11;80;4
11;92;5
11;95;2
11;101;4
11;114;5
11;121;5
11;129;2
11;134;3
11;147;5
11;157;4
11;166;2
11;172;4
11;174;0
11;177;1
11;180;1
11;183;2
11;204;4
11;216;5
11;226;5
11;270;5
11;288;5
11;307;5
11;323;5
11;331;5
11;338;5
11;346;5
11;355;5
11;370;3
11;385;5
11;391;3
11;395;2
11;402;4
11;409;5
11;420;5
11;433;5
11;450;5
11;454;1
11;459;3
11;461;1
11;464;2
11;468;2
11;475;3
11;493;4
11;497;2
11;501;3
11;506;4
11;527;4
11;532;2
11;538;0
11;539;0
11;541;1
11;544;2
11;570;4
11;577;5
11;595;0
11;597;1
11;600;1
11;606;3
11;615;1
11;619;2
11;628;4
11;638;5
11;647;4
11;658;5
11;662;2
11;669;4
11;678;5
11;681;2
11;685;3
11;695;5
11;701;4
11;710;5
11;728;5
11;732;2
11;737;3
11;745;4
11;754;5
11;772;5
11;788;5
11;796;3
11;800;3
11;818;4
11;826;5
11;839;1
11;842;1
11;849;2
11;855;4
11;868;4
11;888;5
11;899;5
11;941;5
11;948;4
11;974;2
11;978;2
11;987;4
11;993;5
11;6;1
11;11;3
12;20;2
12;22;1
12;23;0
12;24;0
12;26;1
12;31;2
12;42;4
12;53;5
12;60;5
12;65;4
12;77;5
12;84;4
12;94;2
12;98;3
12;106;5
12;119;5
12;126;5
12;132;3
12;138;4
12;152;5
12;161;4
12;168;2
12;173;1
12;174;0
12;179;2
12;182;2
12;185;2
12;209;5
12;221;5
12;231;5
12;275;5
12;292;4
12;312;5
12;327;4
12;335;4
12;342;4
12;351;5
12;359;4
12;373;3
12;390;5
12;393;2
12;397;2
12;406;4
12;414;5
12;424;4
12;438;5
12;453;3
12;456;2
12;460;1
12;462;1
12;467;3
12;471;3
12;478;3
12;496;3
12;500;3
12;505;4
12;511;5
12;530;3
12;535;3
12;538;0
12;540;1
12;542;1
12;547;3
12;575;5
12;581;4
12;596;1
12;599;2
12;602;2
12;609;3
12;617;2
12;622;3
12;633;5
12;642;4
12;651;4
12;661;3
12;665;3
12;674;5
12;680;2
12;683;2
12;689;4
12;700;5
12;705;4
12;715;5
12;731;3
12;735;3
12;741;4
12;749;4
12;759;5
12;777;5
12;792;4
12;799;3
12;803;3
12;822;4
12;831;5
12;840;1
12;844;2
12;852;3
12;860;5
12;872;4
12;892;4
12;904;5
12;946;5
12;953;5
12;977;3
12;980;2
12;991;4
12;998;5
12;8;2
12;14;3
13;21;1
13;22;0
13;23;0
13;25;1
13;28;2
13;33;2
13;47;5
13;58;5
13;64;4
13;70;5
13;82;5
13;89;5
13;96;2
13;102;4
13;111;5
13;124;5
13;131;5
13;135;3
13;143;5
13;157;5
13;165;4
13;170;2
13;173;0
13;175;1
13;181;2
13;184;2
13;187;2
13;214;5
13;226;5
13;236;5
13;279;4
13;296;4
13;317;5
13;332;5
13;339;4
13;346;4
13;356;5
13;364;5
13;376;3
13;391;1
13;396;3
13;400;3
13;411;5
13;419;5
13;429;5
13;443;5
13;455;2
13;459;3
13;461;1
13;463;1
13;469;2
13;474;3
13;482;4
13;499;3
13;503;3
13;509;4
13;515;4
13;534;4
13;537;2
13;539;1
13;541;1
13;543;1
13;551;4
13;579;4
13;585;4
13;598;2
13;601;2
13;605;3
13;613;4
13;619;2
13;626;4
13;637;4
13;646;4
13;655;4
13;664;3
13;669;4
13;679;5
13;682;2
13;686;3
13;694;5
13;703;3
13;710;5
13;720;5
13;734;3
13;738;3
13;746;5
13;754;5
13;764;5
13;782;5
13;797;5
13;801;2
13;807;4
13;827;5
13;835;4
13;842;2
13;847;3
13;856;4
13;865;5
13;877;5
13;897;5
13;909;5
13;950;4
13;957;4
13;978;1
13;982;2
13;996;5
13;2;4
13;11;3
13;18;4
14;21;0
14;22;0
14;23;0
14;27;2
14;31;3
14;36;3
14;51;4
14;63;5
14;68;4
14;74;4
14;87;5
14;93;4
14;98;2
14;107;5
14;115;4
14;128;4
14;134;3
14;139;4
14;147;4
14;162;5
14;169;4
14;172;2
14;174;1
14;177;2
14;183;2
14;185;1
14;190;3
14;219;5
14;231;5
14;241;5
14;284;5
14;300;4
14;322;5
14;337;5
14;344;5
14;351;5
14;361;5
14;369;5
14;380;4
14;393;2
14;398;2
14;404;4
14;415;4
14;423;4
14;433;4
14;447;4
14;458;3
14;460;1
14;462;1
14;464;1
14;471;2
14;478;4
14;487;5
14;501;2
14;506;3
14;513;4
14;520;5
14;535;1
14;537;0
14;539;0
14;542;1
14;544;1
14;556;5
14;584;5
14;589;4
14;600;2
14;604;3
14;608;3
14;618;5
14;622;3
14;630;4
14;642;5
14;651;5
14;660;5
14;667;3
14;673;4
14;681;2
14;685;3
14;690;4
14;699;5
14;707;4
14;715;5
14;725;5
14;737;3
14;742;4
14;751;5
14;759;5
14;769;5
14;786;4
14;799;2
14;804;3
14;811;4
14;831;4
14;840;5
14;845;3
14;851;4
14;861;5
14;869;4
14;882;5
14;902;5
14;913;4
14;955;5
14;962;5
14;980;2
14;984;2
14;1;5
14;6;4
14;14;3
14;19;1
15;21;0
15;22;0
15;24;1
15;30;3
15;34;3
15;40;4
15;55;4
15;67;4
15;73;5
15;79;5
15;91;4
15;97;4
15;100;2
15;111;4
15;119;4
15;132;4
15;138;4
15;143;4
15;152;5
15;167;5
15;171;2
15;173;1
15;175;1
15;180;3
15;184;1
15;187;2
15;193;3
15;223;4
15;236;5
15;246;5
15;289;5
15;305;5
15;327;5
15;342;5
15;348;4
15;356;5
15;366;5
15;373;4
15;384;4
15;395;2
15;401;3
15;409;5
15;420;5
15;428;5
15;437;4
15;452;5
15;459;1
15;460;0
15;463;1
15;466;2
15;474;3
15;483;5
15;491;4
15;504;3
15;509;3
15;517;4
15;525;5
15;536;1
15;537;0
15;540;1
15;543;1
15;546;2
15;561;5
15;588;4
15;594;5
15;603;3
15;606;2
15;612;4
15;621;3
15;626;4
15;635;5
15;646;4
15;656;5
15;665;5
15;670;3
15;678;5
15;684;3
15;689;4
15;694;4
15;704;5
15;712;5
15;720;5
15;730;5
15;740;3
15;747;5
15;756;5
15;764;5
15;774;5
15;791;5
15;802;3
15;808;4
15;816;5
15;836;5
15;844;4
15;849;4
15;855;4
15;866;5
15;873;4
15;887;5
15;907;5
15;918;5
15;960;5
15;967;5
15;982;2
15;986;2
15;5;4
15;10;4
15;18;4
15;19;0
16;21;0
16;22;0
16;26;2
16;33;3
16;38;4
16;45;5
16;59;4
16;71;4
16;78;5
16;84;5
16;95;4
16;99;2
16;103;3
16;116;5
16;123;4
16;137;5
16;141;3
16;148;5
16;157;5
16;170;3
16;172;1
16;173;0
16;177;2
16;183;3
16;185;1
16;189;2
16;197;4
16;228;5
16;240;4
16;251;5
16;294;5
16;310;5
16;332;5
16;347;5
16;352;4
16;361;5
16;371;5
16;378;5
16;389;5
16;398;3
16;405;4
16;413;4
16;425;5
16;433;5
16;441;4
16;457;5
16;459;0
16;461;1
16;464;1
16;469;3
16;478;4
16;488;5
16;495;4
16;507;3
16;512;3
16;522;5
16;529;4
16;536;0
16;538;1
16;541;1
16;544;1
16;549;3
16;566;5
16;592;4
16;599;5
16;605;2
16;609;3
16;617;5
16;625;4
16;631;5
16;639;4
16;651;5
16;661;5
16;669;4
16;674;4
16;683;5
16;688;4
16;693;4
16;699;5
16;708;4
16;717;5
16;724;4
16;735;5
16;744;4
16;752;5
16;761;5
16;768;4
16;779;5
16;796;5
16;806;4
16;813;5
16;821;5
16;841;5
16;848;4
16;854;5
16;860;5
16;871;5
16;878;5
16;892;5
16;911;4
16;923;5
16;964;4
16;972;5
16;985;3
16;988;2
16;9;4
16;15;5
16;18;0
16;20;1
17;21;0
17;22;0
17;29;3
17;37;4
17;42;4
17;49;4
17;64;5
17;76;5
17;83;5
17;89;5
17;98;3
17;101;2
17;107;4
17;121;5
17;127;4
17;140;3
17;145;4
17;152;4
17;162;5
17;170;0
17;172;0
17;174;1
17;180;3
17;184;1
17;186;1
17;192;3
17;201;4
17;233;5
17;244;4
17;255;4
17;298;4
17;314;4
17;336;4
17;350;3
17;357;5
17;366;5
17;376;5
17;382;4
17;394;5
17;402;4
17;410;5
17;417;4
17;430;5
17;438;5
17;445;4
17;458;1
17;459;0
17;462;1
17;466;2
17;473;4
17;483;5
17;493;5
17;499;4
17;510;3
17;516;4
17;527;5
17;533;4
17;537;1
17;540;2
17;543;2
17;545;1
17;553;4
17;570;4
17;597;5
17;604;5
17;608;3
17;613;4
17;622;5
17;629;4
17;636;5
17;643;4
17;656;5
17;666;5
17;672;3
17;679;5
17;686;3
17;692;4
17;698;5
17;704;5
17;713;5
17;722;5
17;728;4
17;740;5
17;749;5
17;757;5
17;766;5
17;772;4
17;784;5
17;800;4
17;811;5
17;818;5
17;826;5
17;845;4
17;853;5
17;859;5
17;865;5
17;875;4
17;883;5
17;897;5
17;915;4
17;927;4
17;968;4
17;977;5
17;987;2
17;991;3
17;14;5
17;17;2
17;19;1
17;20;0
18;21;0
18;22;0
18;33;4
18;41;4
18;47;5
18;53;4
18;68;4
18;81;5
18;88;5
18;94;5
18;100;2
18;104;3
18;112;5
18;125;4
18;132;5
18;144;4
18;150;5
18;157;5
18;166;4
18;171;1
18;172;0
18;176;2
18;183;3
18;185;1
18;187;1
18;196;4
18;206;5
18;237;4
18;248;4
18;260;5
18;303;5
18;318;4
18;341;5
18;353;3
18;362;5
18;371;5
18;381;5
18;387;5
18;398;4
18;407;5
18;415;5
18;421;4
18;435;5
18;443;5
18;450;5
18;458;0
18;460;1
18;464;2
18;468;2
18;478;5
18;488;5
18;498;5
18;504;5
18;514;4
18;521;5
18;532;5
18;536;3
18;539;2
18;541;1
18;544;1
18;547;2
18;558;5
18;575;5
18;602;5
18;607;3
18;612;4
18;618;5
18;627;5
18;633;4
18;641;5
18;647;4
18;661;5
18;670;4
18;676;4
18;684;5
18;690;4
18;696;4
18;703;5
18;708;4
18;717;4
18;727;5
18;733;5
18;745;5
18;754;5
18;761;4
18;771;5
18;777;5
18;788;4
18;805;5
18;816;5
18;823;5
18;831;5
18;850;5
18;858;5
18;864;5
18;870;5
18;880;5
18;888;5
18;902;5
18;920;5
18;932;5
18;972;4
18;982;5
18;990;3
18;994;3
18;15;1
18;18;1
18;19;0
18;20;0
19;21;0
19;23;1
19;38;5
19;46;5
19;52;5
19;58;5
19;73;5
19;86;5
19;93;5
19;99;5
19;103;3
19;107;3
19;116;4
19;129;4
19;137;5
19;148;4
19;154;4
19;162;5
19;170;4
19;171;0
19;173;1
19;178;2
19;184;1
19;186;1
19;189;2
19;201;5
19;211;5
19;242;5
19;252;4
19;265;5
19;308;5
19;322;4
19;346;5
19;357;4
19;367;5
19;376;5
19;386;5
19;392;5
19;402;4
19;412;5
19;420;5
19;426;5
19;439;4
19;448;5
19;455;5
19;458;0
19;462;2
19;466;2
19;471;3
19;483;5
19;492;4
19;503;5
19;509;5
19;518;4
19;525;4
19;535;3
19;538;2
19;540;1
19;543;2
19;545;1
19;550;3
19;563;5
19;579;4
19;605;3
19;610;3
19;617;5
19;623;5
19;632;5
19;637;4
19;645;4
19;652;5
19;666;5
19;675;5
19;681;5
19;689;5
19;695;5
19;701;5
19;707;4
19;712;4
19;722;5
19;732;5
19;737;4
19;749;4
19;759;5
19;766;5
19;775;4
19;782;5
19;793;5
19;810;5
19;821;5
19;827;4
19;835;4
19;855;5
19;863;5
19;869;5
19;874;4
19;885;5
19;893;5
19;906;4
19;925;5
19;936;4
19;977;5
19;987;5
19;992;2
19;997;3
19;16;1
19;18;0
19;19;0
19;20;0
20;22;1
20;25;2
20;43;5
20;51;5
20;57;5
20;63;5
20;78;5
20;90;4
20;97;4
20;102;3
20;106;3
20;110;3
20;121;5
20;133;4
20;142;5
20;153;5
20;159;5
20;167;5
20;170;0
20;172;1
20;175;2
20;181;3
20;185;1
20;188;2
20;191;2
20;206;5
20;216;5
20;247;5
20;256;4
20;269;4
20;312;4
20;326;4
20;350;4
20;361;4
20;371;4
20;381;5
20;390;4
20;396;4
20;407;5
20;417;5
20;425;5
20;431;5
20;443;4
20;453;5
20;457;2
20;459;1
20;464;2
20;469;3
20;474;3
20;488;5
20;496;4
20;508;5
20;514;5
20;522;4
20;529;4
20;537;2
20;539;1
20;541;1
20;543;0
20;547;2
20;553;3
20;567;4
20;584;5
20;608;3
20;614;4
20;621;4
20;628;5
20;635;3
20;641;4
20;650;5
20;657;5
20;670;4
20;679;4
20;686;5
20;694;5
20;700;5
20;706;5
20;711;4
20;717;5
20;726;4
20;736;4
20;741;4
20;754;5
20;763;4
20;771;5
20;779;4
20;787;5
20;797;4
20;814;4
20;826;5
20;831;4
20;840;5
20;860;5
20;867;4
20;873;4
20;879;5
20;889;4
20;898;5
20;910;4
20;930;5
20;941;5
20;982;5
20;991;4
20;995;3
20;1;4
20;16;0
20;18;0
20;19;0
20;20;0
21;24;2
21;28;3
21;47;4
21;56;5
21;62;5
21;67;4
21;83;5
21;95;5
21;100;3
21;105;3
21;109;3
21;113;3
21;125;4
21;138;5
21;147;5
21;158;5
21;164;5
21;168;1
21;171;1
21;174;2
21;178;3
21;183;2
21;187;2
21;190;2
21;194;3
21;211;5
21;220;4
21;251;4
21;260;4
21;274;5
21;316;4
21;331;5
21;354;4
21;366;5
21;376;5
21;386;5
21;395;5
21;401;5
21;411;4
21;421;4
21;430;5
21;436;5
