T;P;V
6;949;3
6;954;2
6;988;3
6;993;3
7;17;3
7;37;5
7;79;5
7;103;2
7;107;2
7;113;4
7;148;4
7;168;4
7;188;4
7;198;5
7;209;3
7;249;3
7;375;3
7;391;3
7;432;5
7;444;5
7;466;5
7;482;5
7;488;5
7;498;3
7;509;2
7;512;2
7;522;4
7;533;5
7;549;2
7;555;3
7;579;4
7;585;5
7;600;3
7;612;4
7;621;5
7;630;5
7;637;5
7;660;5
7;675;2
7;679;3
7;686;4
7;699;4
7;709;5
7;718;4
7;766;5
7;788;5
7;802;4
7;813;4
7;826;2
7;838;5
7;884;2
7;887;2
7;911;4
7;947;2
7;953;4
7;956;2
7;992;4
7;996;3
8;20;3
8;42;5
8;84;5
8;105;2
8;110;3
8;118;5
8;153;5
8;172;4
8;193;5
8;203;5
8;213;4
8;252;3
8;379;4
8;395;4
8;436;4
8;449;5
8;471;5
8;487;5
8;492;4
8;501;3
8;510;1
8;515;3
8;526;4
8;538;5
8;551;2
8;558;3
8;583;4
8;589;4
8;604;4
8;616;4
8;626;5
8;635;5
8;642;5
8;664;4
8;678;3
8;682;3
8;690;4
8;704;5
8;714;5
8;723;5
8;770;4
8;793;5
8;807;5
8;817;4
8;828;2
8;842;4
8;886;2
8;890;3
8;916;5
8;950;3
8;954;1
8;958;2
8;995;3
8;0;4
9;24;4
9;47;5
9;88;4
9;108;3
9;114;4
9;122;4
9;157;4
9;176;4
9;197;4
9;207;4
9;217;4
9;256;4
9;383;4
9;400;5
9;441;5
9;453;4
9;475;4
9;490;3
9;497;5
9;504;3
9;511;1
9;519;4
9;530;4
9;543;5
9;554;3
9;562;4
9;588;5
9;594;5
9;609;5
9;621;5
9;631;5
9;640;5
9;647;5
9;669;5
9;680;2
9;686;4
9;694;4
9;709;5
9;718;4
9;728;5
9;774;4
9;798;5
9;812;5
9;822;5
9;830;2
9;846;4
9;889;3
9;894;4
9;921;5
9;953;3
9;956;2
9;961;3
9;998;3
9;4;4
10;28;4
10;52;5
10;93;5
10;111;3
10;118;4
10;127;5
10;162;5
10;181;5
10;202;5
10;212;5
10;222;5
10;261;5
10;388;5
10;405;5
10;445;4
10;458;5
10;480;5
10;493;3
10;502;5
10;508;4
10;512;1
10;524;5
10;535;5
10;547;4
10;558;4
10;566;4
10;593;5
10;598;4
10;614;5
10;625;4
10;635;4
10;645;5
10;652;5
10;674;5
10;682;2
10;690;4
10;698;4
10;714;5
10;722;4
10;733;5
10;778;4
10;802;4
10;817;5
10;826;4
10;832;2
10;851;5
10;892;3
10;898;4
10;926;5
10;955;2
10;959;3
10;965;4
10;2;4
10;9;5
11;33;5
11;57;5
11;98;5
11;114;3
11;123;5
11;132;5
11;166;4
11;185;4
11;207;5
11;217;5
11;226;4
11;266;5
11;392;4
11;410;5
11;450;5
11;463;5
11;484;4
11;497;4
11;506;4
11;511;3
11;514;2
11;528;4
11;540;5
11;551;4
11;562;4
11;571;5
11;597;4
11;603;5
11;619;5
11;630;5
11;639;4
11;650;5
11;657;5
11;679;5
11;685;3
11;695;5
11;703;5
11;719;5
11;727;5
11;738;5
11;783;5
11;807;5
11;821;4
11;831;5
11;834;2
11;855;4
11;896;4
11;903;5
11;931;5
11;958;3
11;963;4
11;970;5
11;7;5
11;13;4
12;37;4
12;61;4
12;103;5
12;117;3
12;128;5
12;137;5
12;170;4
12;189;4
12;212;5
12;222;5
12;230;4
12;271;5
12;396;4
12;414;4
12;455;5
12;468;5
12;489;5
12;501;4
12;510;4
12;512;1
12;516;2
12;533;5
12;544;4
12;556;5
12;567;5
12;576;5
12;602;5
12;608;5
12;623;4
12;635;5
12;643;4
12;654;4
12;662;5
12;683;4
12;688;3
12;700;5
12;708;5
12;723;4
12;732;5
12;743;5
12;788;5
12;812;5
12;826;5
12;832;1
12;836;2
12;860;5
12;901;5
12;908;5
12;936;5
12;962;4
12;968;5
12;975;5
12;12;5
12;18;5
13;41;4
13;66;5
13;107;4
13;121;4
13;133;5
13;142;5
13;174;4
13;193;4
13;217;5
13;227;5
13;235;5
13;276;5
13;401;5
13;419;5
13;460;5
13;473;5
13;494;5
13;506;5
13;511;1
13;514;2
13;519;3
13;537;4
13;549;5
13;561;5
13;571;4
13;580;4
13;607;5
13;613;5
13;628;5
13;640;5
13;648;5
13;659;5
13;667;5
13;686;3
13;691;3
13;704;4
13;712;4
13;728;5
13;737;5
13;747;4
13;792;4
13;817;5
13;831;5
13;834;2
13;839;3
13;865;5
13;906;5
13;912;4
13;941;5
13;966;4
13;972;4
13;979;4
13;17;5
13;23;5
14;45;4
14;71;5
14;112;5
14;126;5
14;138;5
14;147;5
14;179;5
14;198;5
14;222;5
14;231;4
14;239;4
14;280;4
14;406;5
14;423;4
14;464;4
14;477;4
14;499;5
14;510;4
14;513;2
14;517;3
14;522;3
14;542;5
14;553;4
14;565;4
14;576;5
14;585;5
14;611;4
14;617;4
14;632;4
14;645;5
14;653;5
14;663;4
14;672;5
14;690;4
14;694;3
14;709;5
14;716;4
14;733;5
14;741;4
14;751;4
14;797;5
14;822;5
14;833;2
14;836;2
14;843;4
14;870;5
14;910;4
14;917;5
14;946;5
14;971;5
14;977;5
14;984;5
14;21;4
14;28;5
15;49;4
15;76;5
15;117;5
15;131;5
15;143;5
15;152;5
15;184;5
15;203;5
15;226;4
15;235;4
15;244;5
15;285;5
15;411;5
15;428;5
15;469;5
15;482;5
15;504;5
15;512;2
15;515;2
15;521;4
15;525;3
15;546;4
15;558;5
15;570;5
15;581;5
15;589;4
15;616;5
15;621;4
15;636;4
15;650;5
15;657;4
15;667;4
15;677;5
15;693;3
15;697;3
15;713;4
15;721;5
15;738;5
15;746;5
15;756;5
15;802;5
15;827;5
15;834;1
15;839;3
15;847;4
15;875;5
15;915;5
15;921;4
15;950;4
15;976;5
15;981;4
15;989;5
15;26;5
15;32;4
16;54;5
16;81;5
16;121;4
16;136;5
16;147;4
16;157;5
16;189;5
16;208;5
16;231;5
16;240;5
16;249;5
16;290;5
16;416;5
16;433;5
16;474;5
16;486;4
16;509;5
16;514;2
16;518;3
16;523;2
16;529;4
16;551;5
16;563;5
16;574;4
16;585;4
16;593;4
16;620;4
16;626;5
16;640;4
16;654;4
16;662;5
16;671;4
16;681;4
16;695;2
16;701;4
16;718;5
16;725;4
16;743;5
16;751;5
16;761;5
16;807;5
16;831;4
16;836;2
16;843;4
16;852;5
16;880;5
16;919;4
16;926;5
16;954;4
16;980;4
16;986;5
16;993;4
16;31;5
16;36;4
17;59;5
17;86;5
17;126;5
17;140;4
17;151;4
17;162;5
17;194;5
17;212;4
17;235;4
17;244;4
17;254;5
17;295;5
17;421;5
17;438;5
17;479;5
17;491;5
17;513;4
17;516;2
17;521;3
17;526;3
17;534;5
17;555;4
17;568;5
17;579;5
17;590;5
17;598;5
17;625;5
17;631;5
17;645;5
17;658;4
17;666;4
17;676;5
17;686;5
17;698;3
17;706;5
17;723;5
17;729;4
17;748;5
17;755;4
17;766;5
17;812;5
17;835;4
17;839;3
17;847;4
17;856;4
17;885;5
17;923;4
17;930;4
17;959;5
17;985;5
17;990;4
17;997;4
17;35;4
17;41;5
18;63;4
18;90;4
18;130;4
18;144;4
18;156;5
18;167;5
18;199;5
18;217;5
18;239;4
18;248;4
18;259;5
18;299;4
18;425;4
18;443;5
18;483;4
18;496;5
18;515;2
18;519;3
18;525;4
18;530;4
18;538;4
18;560;5
18;573;5
18;584;5
18;595;5
18;603;5
18;630;5
18;636;5
18;649;4
18;662;4
18;670;4
18;681;5
18;691;5
18;701;3
18;710;4
18;727;4
18;734;5
18;753;5
18;760;5
18;771;5
18;817;5
18;838;3
18;843;4
18;852;5
18;860;4
18;890;5
18;927;4
18;934;4
18;964;5
18;989;4
18;994;4
18;2;5
18;40;5
18;46;5
19;68;5
19;94;4
19;135;5
19;149;5
19;160;4
19;172;5
19;204;5
19;222;5
19;243;4
19;253;5
19;264;5
19;304;5
19;429;4
19;448;5
19;488;5
19;501;5
19;518;3
19;523;4
19;529;4
19;535;5
19;542;4
19;565;5
19;578;5
19;589;5
19;600;5
19;608;5
19;635;5
19;641;5
19;654;5
19;667;5
19;675;5
19;686;5
19;696;5
19;704;3
19;715;5
19;731;4
19;738;4
19;757;4
19;764;4
19;775;4
19;822;5
19;841;3
19;848;5
19;857;5
19;864;4
19;895;5
19;932;5
19;939;5
19;969;5
19;993;4
19;999;5
19;6;4
19;45;5
19;51;5
20;73;5
20;99;5
20;139;4
20;154;5
20;165;5
20;177;5
20;209;5
20;226;4
20;248;5
20;257;4
20;269;5
20;308;4
20;434;5
20;453;5
20;492;4
20;506;5
20;521;3
20;528;5
20;533;4
20;540;5
20;546;4
20;570;5
20;583;5
20;594;5
20;604;4
20;612;4
20;640;5
20;645;4
20;659;5
20;671;4
20;680;5
20;691;5
20;700;4
20;708;4
20;719;4
20;736;5
20;743;5
20;762;5
20;768;4
20;780;5
20;826;4
20;844;3
20;852;4
20;861;4
20;869;5
20;899;4
20;937;5
20;944;5
20;974;5
20;998;5
20;4;5
20;11;5
20;50;5
20;56;5
21;78;5
21;104;5
21;144;5
21;159;5
21;170;5
21;182;5
21;213;4
21;231;5
21;252;4
21;261;4
21;274;5
21;312;4
21;438;4
21;458;5
21;497;5
21;510;4
21;525;4
21;532;4
21;538;5
21;545;5
21;551;5
21;574;4
21;587;4
21;598;4
21;608;4
21;617;5
21;644;4
21;650;5
21;663;4
21;676;5
21;685;5
21;695;4
21;704;4
21;713;5
21;724;5
21;740;4
21;747;4
21;767;5
21;773;5
21;784;4
21;830;4
21;847;3
21;856;4
21;866;5
21;874;5
21;903;4
21;941;4
21;949;5
21;979;5
21;3;5
21;8;4
21;16;5
21;55;5
21;61;5
22;82;4
22;108;4
22;149;5
22;164;5
22;175;5
22;187;5
22;218;5
22;235;4
22;257;5
22;266;5
22;279;5
22;317;5
22;443;5
22;463;5
22;501;4
22;514;4
22;530;5
22;537;5
22;542;4
22;550;5
22;556;5
22;579;5
22;592;5
22;602;4
22;613;5
22;622;5
22;649;5
22;655;5
22;668;5
22;680;4
22;690;5
22;699;4
22;709;5
22;718;5
22;729;5
22;745;5
22;751;4
22;771;4
22;778;5
22;788;4
22;835;5
22;850;3
22;861;5
22;871;5
22;879;5
22;908;5
22;946;5
22;954;5
22;984;5
22;7;4
22;13;5
22;21;5
22;60;5
22;65;4
23;87;5
23;113;5
23;154;5
23;168;4
23;180;5
23;192;5
23;222;4
23;240;5
23;262;5
23;271;5
23;284;5
23;321;4
23;447;4
23;468;5
23;506;5
23;519;5
23;534;4
23;540;3
23;547;5
23;555;5
23;561;5
23;584;5
23;597;5
23;607;5
23;618;5
23;626;4
23;653;4
23;660;5
23;672;4
23;685;5
23;694;4
23;703;4
23;713;4
23;723;5
23;734;5
23;750;5
23;756;5
23;776;5
23;783;5
23;793;5
23;840;5
23;854;4
23;865;4
23;875;4
23;884;5
23;913;5
23;951;5
23;959;5
23;989;5
23;12;5
23;18;5
23;25;4
23;64;4
23;70;5
24;92;5
24;118;5
24;159;5
24;173;5
24;185;5
24;196;4
24;227;5
24;245;5
24;266;4
24;275;4
24;288;4
24;325;4
24;452;5
24;473;5
24;511;5
24;524;5
24;539;5
24;544;4
24;551;4
24;559;4
24;566;5
24;589;5
24;602;5
24;612;5
24;622;4
24;631;5
24;657;4
24;665;5
24;677;5
24;689;4
24;699;5
24;708;5
24;718;5
24;727;4
24;738;4
24;754;4
24;760;4
24;780;4
24;788;5
24;798;5
24;845;5
24;859;5
24;870;5
24;880;5
24;889;5
24;918;5
24;956;5
24;963;4
24;994;5
24;17;5
24;22;4
24;29;4
24;69;5
24;75;5
25;97;5
25;122;4
25;163;4
25;177;4
25;190;5
25;201;5
25;232;5
25;250;5
25;271;5
25;280;5
25;293;5
25;329;4
25;456;4
25;477;4
25;515;4
25;529;5
25;543;4
25;549;5
25;555;4
25;564;5
25;571;5
25;593;4
25;606;4
25;617;5
25;627;5
25;635;4
25;662;5
25;670;5
25;681;4
25;694;5
25;704;5
25;713;5
25;723;5
25;731;4
25;742;4
25;759;5
25;765;5
25;785;5
25;792;4
25;802;4
25;849;4
25;863;4
25;874;4
25;885;5
25;894;5
25;922;4
25;961;5
25;968;5
25;998;4
25;20;3
25;27;5
25;33;4
25;73;4
25;80;5
26;101;4
26;127;5
26;168;5
26;182;5
26;195;5
26;205;4
26;237;5
26;254;4
26;276;5
26;285;5
26;297;4
26;334;5
26;461;5
26;482;5
26;520;5
26;534;5
26;548;5
26;554;5
26;560;5
26;569;5
26;576;5
26;598;5
26;611;5
26;621;4
26;632;5
26;639;4
26;667;5
26;674;4
26;686;5
26;699;5
26;709;5
26;717;4
26;728;5
26;735;4
26;747;5
26;763;4
26;770;5
26;789;4
26;797;5
26;807;5
26;854;5
26;868;5
26;878;4
26;889;4
26;898;4
26;927;5
26;966;5
26;973;5
26;3;5
26;24;4
26;31;4
26;37;4
26;77;4
26;85;5
27;106;5
27;132;5
27;173;5
27;187;5
27;200;5
27;210;5
27;242;5
27;259;5
27;281;5
27;289;4
27;301;4
27;338;4
27;466;5
27;487;5
27;524;4
27;538;4
27;553;5
27;558;4
27;565;5
27;573;4
27;580;4
27;603;5
27;615;4
27;626;5
27;637;5
27;644;5
27;672;5
27;679;5
27;691;5
27;704;5
27;714;5
27;722;5
27;733;5
27;740;5
27;752;5
27;768;5
27;775;5
27;793;4
27;802;5
27;812;5
27;858;4
27;872;4
27;883;5
27;894;5
27;903;5
27;932;5
27;971;5
27;978;5
27;8;5
27;28;4
27;36;5
27;41;4
27;82;5
27;89;4
28;111;5
28;137;5
28;178;5
28;192;5
28;205;5
28;215;5
28;247;5
28;263;4
28;286;5
28;293;4
28;306;5
28;342;4
28;471;5
28;492;5
28;528;4
28;543;5
28;557;4
28;563;5
28;569;4
28;578;5
28;585;5
28;608;5
28;620;5
28;630;4
28;642;5
28;648;4
28;677;5
28;684;5
28;696;5
28;709;5
28;719;5
28;727;5
28;738;5
28;745;5
28;756;4
28;772;4
28;780;5
28;797;4
28;807;5
28;816;4
28;862;4
28;877;5
28;888;5
28;899;5
28;908;5
28;937;5
28;976;5
28;983;5
28;13;5
28;32;4
28;39;3
28;46;5
28;86;4
28;94;5
29;116;5
29;141;4
29;183;5
29;197;5
29;209;4
29;219;4
29;251;4
29;268;5
29;291;5
29;298;5
29;310;4
29;347;5
29;475;4
29;496;4
29;533;5
29;548;5
29;562;5
29;568;5
29;574;5
29;583;5
29;589;4
29;612;4
29;625;5
29;634;4
29;647;5
29;653;5
29;682;5
29;689;5
29;701;5
29;713;4
29;723;4
29;732;5
29;743;5
29;750;5
29;760;4
29;777;5
29;785;5
29;801;4
29;811;4
29;820;4
29;867;5
29;882;5
29;892;4
29;904;5
29;913;5
29;942;5
29;981;5
29;987;4
29;18;5
29;36;4
29;42;3
29;50;4
29;91;5
29;99;5
30;121;5
30;146;5
30;188;5
30;202;5
30;213;4
30;223;4
30;256;5
30;272;4
30;296;5
30;303;5
30;314;4
30;352;5
30;480;5
30;501;5
30;537;4
30;552;4
30;567;5
30;573;5
30;578;4
30;588;5
30;594;5
30;617;5
30;630;5
30;639;5
30;652;5
30;657;4
30;687;5
30;693;4
30;706;5
30;718;5
30;728;5
30;737;5
30;747;4
30;755;5
30;765;5
30;781;4
30;790;5
30;805;4
30;816;5
30;825;5
30;871;4
30;887;5
30;896;4
30;909;5
30;917;4
30;947;5
30;985;4
30;991;4
30;23;5
30;40;4
30;46;4
30;54;4
30;96;5
30;104;5
31;125;4
31;150;4
31;193;5
31;206;4
31;218;5
31;227;4
31;261;5
31;277;5
31;301;5
31;308;5
31;319;5
31;357;5
31;485;5
31;506;5
31;542;5
31;556;4
31;572;5
31;577;4
31;583;5
31;592;4
31;599;5
31;622;5
31;634;4
31;644;5
31;656;4
31;662;5
31;692;5
31;698;5
31;710;4
31;722;4
31;733;5
31;742;5
31;752;5
31;760;5
31;770;5
31;786;5
31;794;4
31;809;4
31;820;4
31;830;5
31;876;5
31;891;4
31;901;5
31;914;5
31;922;5
31;952;5
31;990;5
31;995;4
31;28;5
31;45;5
31;50;4
31;58;4
31;101;5
31;109;5
32;130;5
32;154;4
32;198;5
32;211;5
32;223;5
32;231;4
32;266;5
32;282;5
32;305;4
32;312;4
32;323;4
32;361;4
32;490;5
32;511;5
32;547;5
32;560;4
32;576;4
32;582;5
32;587;4
32;597;5
32;603;4
32;627;5
32;639;5
32;649;5
32;660;4
32;666;4
32;696;4
32;703;5
32;715;5
32;726;4
32;738;5
32;746;4
32;757;5
32;765;5
32;775;5
32;791;5
32;799;5
32;813;4
32;824;4
32;835;5
32;880;4
32;896;5
32;905;4
32;919;5
32;927;5
32;957;5
32;994;4
32;0;5
32;33;5
32;49;4
32;55;5
32;63;5
32;105;4
32;114;5
33;135;5
33;159;5
33;203;5
33;216;5
33;228;5
33;235;4
33;271;5
33;287;5
33;309;4
33;316;4
33;328;5
33;366;5
33;494;4
33;515;4
33;552;5
33;564;4
33;580;4
33;586;4
33;592;5
33;602;5
33;608;5
33;632;5
33;644;5
33;654;5
33;665;5
33;671;5
33;701;5
33;708;5
33;720;5
33;731;5
33;742;4
33;751;5
33;761;4
33;770;5
33;779;4
33;796;5
33;803;4
33;818;5
33;829;5
33;840;5
33;885;5
33;901;5
33;909;4
33;924;5
33;932;5
33;962;5
33;998;4
33;5;5
33;38;5
33;54;5
33;60;5
33;68;5
33;110;5
33;118;4
34;140;5
34;163;4
34;208;5
34;221;5
34;233;5
34;240;5
34;276;5
34;292;5
34;313;4
34;321;5
34;333;5
34;371;5
34;499;5
34;520;5
34;557;5
34;569;5
34;585;5
34;591;5
34;596;4
34;607;5
34;613;5
34;637;5
34;649;5
34;658;4
34;670;5
34;675;4
34;706;5
34;713;5
34;725;5
34;736;5
34;747;5
34;756;5
34;766;5
34;775;5
34;784;5
34;801;5
34;808;5
34;822;4
34;834;5
34;844;4
34;889;4
34;905;4
34;913;4
34;929;5
34;937;5
34;967;5
34;3;5
34;9;4
34;43;5
34;58;4
34;65;5
34;73;5
34;115;5
34;123;5
35;145;5
35;168;5
35;213;5
35;226;5
35;238;5
35;245;5
35;281;5
35;296;4
35;317;4
35;326;5
35;337;4
35;376;5
35;504;5
35;525;5
35;562;5
35;573;4
35;590;5
35;595;4
35;601;5
35;612;5
35;617;4
35;642;5
35;654;5
35;663;5
35;674;4
35;679;4
35;710;4
35;717;4
35;729;4
35;741;5
35;752;5
35;761;5
35;770;4
35;780;5
35;789;5
35;806;5
35;812;4
35;826;4
35;839;5
35;849;5
35;893;4
35;910;5
35;917;4
35;933;4
35;942;5
35;972;5
35;7;4
35;13;4
35;47;4
35;62;4
35;70;5
35;78;5
35;120;5
35;127;4
36;149;4
36;173;5
36;218;5
36;231;5
36;242;4
36;249;4
36;285;4
36;301;5
36;322;5
36;331;5
36;341;4
36;380;4
36;508;4
36;529;4
36;567;5
36;577;4
36;593;3
36;600;5
36;606;5
36;616;4
36;622;5
36;646;4
36;659;5
36;667;4
36;677;3
36;684;5
36;715;5
36;722;5
36;734;5
36;746;5
36;756;4
36;766;5
36;774;4
36;784;4
36;793;4
36;810;4
36;817;5
36;830;4
36;843;4
36;853;4
36;898;5
36;915;5
36;922;5
36;938;5
36;946;4
36;976;4
36;12;5
36;17;4
36;52;5
36;67;5
36;75;5
36;83;5
36;124;4
36;132;5
37;154;5
37;177;4
37;223;5
37;236;5
37;247;5
37;253;4
37;290;5
37;305;4
37;326;4
37;336;5
37;346;5
37;385;5
37;513;5
37;533;4
37;572;5
37;581;4
37;597;4
37;604;4
37;611;5
37;621;5
37;627;5
37;650;4
37;664;5
37;672;5
37;680;3
37;689;5
37;720;5
37;727;5
37;738;4
37;751;5
37;760;4
37;771;5
37;778;4
37;789;5
37;797;4
37;815;5
37;822;5
37;834;4
37;848;5
37;858;5
37;903;5
37;919;4
37;927;5
37;943;5
37;951;5
37;981;5
37;16;4
37;22;5
37;57;5
37;71;4
37;80;5
37;88;5
37;129;5
37;137;5
38;159;5
38;181;4
38;227;4
38;241;5
38;252;5
38;258;5
38;295;5
38;310;5
38;330;4
38;340;4
38;350;4
38;390;5
38;518;5
38;537;4
38;577;5
38;586;5
38;601;4
38;609;5
38;615;4
38;626;5
38;631;4
38;655;5
38;669;5
38;676;4
38;683;3
38;693;4
38;724;4
38;732;5
38;742;4
38;756;5
38;765;5
38;776;5
38;783;5
38;793;4
38;801;4
38;819;4
38;827;5
38;839;5
38;853;5
38;863;5
38;907;4
38;924;5
38;932;5
38;948;5
38;956;5
38;986;5
38;20;4
38;26;4
38;61;4
38;75;4
38;84;4
38;92;4
38;133;4
38;142;5
39;164;5
39;185;4
39;232;5
39;246;5
39;256;4
39;262;4
39;299;4
39;314;4
39;335;5
39;344;4
39;355;5
39;395;5
39;523;5
39;541;4
39;582;5
39;590;4
39;606;5
39;614;5
39;620;5
39;629;3
39;635;4
39;660;5
39;674;5
39;681;5
39;687;4
39;698;5
39;729;5
39;737;5
39;746;4
39;760;4
39;769;4
39;780;4
39;788;5
39;797;4
39;806;5
39;823;4
39;832;5
39;843;4
39;858;5
39;868;5
39;912;5
39;928;4
39;937;5
39;953;5
39;961;5
39;991;5
39;24;4
39;30;4
39;66;5
39;80;5
39;88;4
39;96;4
39;138;5
39;147;5
40;169;5
40;190;5
40;237;5
40;251;5
40;260;4
40;266;4
40;303;4
40;319;5
40;340;5
40;349;5
40;359;4
40;400;5
40;528;5
40;545;4
40;587;5
40;595;5
40;610;4
40;619;5
40;624;4
40;633;4
40;640;5
40;665;5
40;679;5
40;685;4
40;691;4
40;702;4
40;733;4
40;742;5
40;750;4
40;765;5
40;774;5
40;785;5
40;792;4
40;802;5
40;810;4
40;828;5
40;837;5
40;847;4
40;862;4
40;872;4
40;917;5
40;932;4
40;941;4
40;958;5
40;965;4
40;996;5
40;29;5
40;35;5
40;71;5
40;85;5
40;92;4
40;101;5
40;143;5
40;152;5
41;174;5
41;194;4
41;242;5
41;256;5
41;264;4
41;271;5
41;308;5
41;324;5
41;344;4
41;354;5
41;363;4
41;405;5
41;532;4
41;550;5
41;591;4
41;600;5
41;614;4
41;622;3
41;628;4
41;638;5
41;644;4
41;669;4
41;683;4
41;690;5
41;695;4
41;707;5
41;738;5
41;747;5
41;755;5
41;770;5
41;779;5
41;790;5
41;797;5
41;807;5
41;815;5
41;833;5
41;841;4
41;852;5
41;866;4
41;877;5
41;922;5
41;937;5
41;946;5
41;962;4
41;970;5
41;1;5
41;34;5
41;39;4
41;75;4
41;90;5
41;97;5
41;106;5
41;148;5
41;157;5
42;178;4
42;199;5
42;247;5
42;261;5
42;268;4
42;276;5
42;313;5
42;329;5
42;349;5
42;358;4
42;368;5
42;410;5
42;537;5
42;555;5
42;595;4
42;604;4
42;618;4
42;626;4
42;633;5
42;643;5
42;648;4
42;673;4
42;688;5
42;693;3
42;700;5
42;711;4
42;743;5
42;752;5
42;760;5
42;775;5
42;784;5
42;794;4
42;801;4
42;811;4
42;820;5
42;838;5
42;846;5
42;857;5
42;871;5
42;882;5
42;927;5
42;942;5
42;951;5
42;967;5
42;975;5
42;6;5
42;38;4
42;44;5
42;80;5
42;95;5
42;102;5
42;110;4
42;152;4
42;161;4
43;183;5
43;204;5
43;252;5
43;265;4
43;273;5
43;281;5
43;317;4
43;334;5
43;354;5
